action	modality	subject	session	source_path	dest_path
COPY	T2w	sub-121050	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-121050_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-121050/ses-1/anat/sub-121050_ses-1_T2w.json
COPY	T1w	sub-86350	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-86350_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-86350/ses-1/anat/sub-86350_ses-1_T1w.nii.gz
COPY	T1w	sub-86350	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-86350_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-86350/ses-1/anat/sub-86350_ses-1_T1w.json
COPY	T1w	sub-92554	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-92554_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-92554/ses-1/anat/sub-92554_ses-1_T1w.nii.gz
COPY	T1w	sub-92554	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-92554_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-92554/ses-1/anat/sub-92554_ses-1_T1w.json
COPY	T1w	sub-113111	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-113111_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-113111/ses-1/anat/sub-113111_ses-1_T1w.nii.gz
COPY	T1w	sub-113111	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-113111_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-113111/ses-1/anat/sub-113111_ses-1_T1w.json
COPY	T1w	sub-20949	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20949_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20949/ses-1/anat/sub-20949_ses-1_T1w.nii.gz
COPY	T1w	sub-20949	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20949_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-20949/ses-1/anat/sub-20949_ses-1_T1w.json
COPY	T1w	sub-94276	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-94276_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-94276/ses-1/anat/sub-94276_ses-1_T1w.nii.gz
COPY	T1w	sub-94276	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-94276_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-94276/ses-1/anat/sub-94276_ses-1_T1w.json
COPY	T2w	sub-106246	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-106246_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-106246/ses-1/anat/sub-106246_ses-1_T2w.nii.gz
COPY	T2w	sub-106246	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-106246_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-106246/ses-1/anat/sub-106246_ses-1_T2w.json
COPY	T2w	sub-19977	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-19977_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-19977/ses-1/anat/sub-19977_ses-1_T2w.nii.gz
COPY	T2w	sub-19977	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-19977_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-19977/ses-1/anat/sub-19977_ses-1_T2w.json
COPY	T2w	sub-20325	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20325_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20325/ses-1/anat/sub-20325_ses-1_T2w.nii.gz
COPY	T2w	sub-20325	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20325_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-20325/ses-1/anat/sub-20325_ses-1_T2w.json
COPY	T2w	sub-87601	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87601_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-87601/ses-1/anat/sub-87601_ses-1_T2w.nii.gz
COPY	T2w	sub-87601	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-87601_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-87601/ses-1/anat/sub-87601_ses-1_T2w.json
COPY	T1w	sub-84973	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-84973_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-84973/ses-1/anat/sub-84973_ses-1_T1w.nii.gz
COPY	T1w	sub-84973	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-84973_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-84973/ses-1/anat/sub-84973_ses-1_T1w.json
COPY	T1w	sub-106039	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-106039_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-106039/ses-1/anat/sub-106039_ses-1_T1w.nii.gz
COPY	T1w	sub-106039	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-106039_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-106039/ses-1/anat/sub-106039_ses-1_T1w.json
COPY	T1w	sub-98871	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98871_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-98871/ses-1/anat/sub-98871_ses-1_T1w.nii.gz
COPY	T1w	sub-98871	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98871_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-98871/ses-1/anat/sub-98871_ses-1_T1w.json
COPY	T2w	sub-93274	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93274_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-93274/ses-1/anat/sub-93274_ses-1_T2w.nii.gz
COPY	T2w	sub-93274	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93274_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-93274/ses-1/anat/sub-93274_ses-1_T2w.json
COPY	T1w	sub-88608	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-88608_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-88608/ses-1/anat/sub-88608_ses-1_T1w.nii.gz
COPY	T1w	sub-88608	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-88608_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-88608/ses-1/anat/sub-88608_ses-1_T1w.json
COPY	T2w	sub-20320	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20320_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20320/ses-1/anat/sub-20320_ses-1_T2w.nii.gz
COPY	T2w	sub-20320	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20320_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-20320/ses-1/anat/sub-20320_ses-1_T2w.json
COPY	T2w	sub-82790	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-82790_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-82790/ses-1/anat/sub-82790_ses-1_T2w.nii.gz
COPY	T2w	sub-82790	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-82790_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-82790/ses-1/anat/sub-82790_ses-1_T2w.json
COPY	T2w	sub-98831	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98831_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-98831/ses-1/anat/sub-98831_ses-1_T2w.nii.gz
COPY	T2w	sub-98831	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98831_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-98831/ses-1/anat/sub-98831_ses-1_T2w.json
COPY	T2w	sub-116354	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-116354_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-116354/ses-1/anat/sub-116354_ses-1_T2w.nii.gz
COPY	T2w	sub-116354	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-116354_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-116354/ses-1/anat/sub-116354_ses-1_T2w.json
COPY	T2w	sub-93051	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93051_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-93051/ses-1/anat/sub-93051_ses-1_T2w.nii.gz
COPY	T2w	sub-93051	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93051_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-93051/ses-1/anat/sub-93051_ses-1_T2w.json
COPY	T1w	sub-86924	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-86924_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-86924/ses-1/anat/sub-86924_ses-1_T1w.nii.gz
COPY	T1w	sub-86924	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-86924_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-86924/ses-1/anat/sub-86924_ses-1_T1w.json
COPY	T2w	sub-92193	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-92193_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-92193/ses-1/anat/sub-92193_ses-1_T2w.nii.gz
COPY	T2w	sub-92193	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-92193_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-92193/ses-1/anat/sub-92193_ses-1_T2w.json
COPY	T2w	sub-97271	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-97271_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-97271/ses-1/anat/sub-97271_ses-1_T2w.nii.gz
COPY	T2w	sub-97271	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-97271_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-97271/ses-1/anat/sub-97271_ses-1_T2w.json
COPY	T2w	sub-82051	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-82051_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-82051/ses-1/anat/sub-82051_ses-1_T2w.nii.gz
COPY	T2w	sub-82051	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-82051_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-82051/ses-1/anat/sub-82051_ses-1_T2w.json
COPY	T2w	sub-116051	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-116051_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-116051/ses-1/anat/sub-116051_ses-1_T2w.nii.gz
COPY	T2w	sub-116051	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-116051_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-116051/ses-1/anat/sub-116051_ses-1_T2w.json
COPY	T2w	sub-20461	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20461_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20461/ses-1/anat/sub-20461_ses-1_T2w.nii.gz
COPY	T2w	sub-20461	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20461_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-20461/ses-1/anat/sub-20461_ses-1_T2w.json
COPY	T1w	sub-91717	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-91717_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-91717/ses-1/anat/sub-91717_ses-1_T1w.nii.gz
COPY	T1w	sub-91717	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-91717_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-91717/ses-1/anat/sub-91717_ses-1_T1w.json
COPY	T1w	sub-120562	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-120562_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-120562/ses-1/anat/sub-120562_ses-1_T1w.nii.gz
COPY	T1w	sub-120562	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-120562_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-120562/ses-1/anat/sub-120562_ses-1_T1w.json
COPY	T1w	sub-116051	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-116051_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-116051/ses-1/anat/sub-116051_ses-1_T1w.nii.gz
COPY	T1w	sub-116051	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-116051_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-116051/ses-1/anat/sub-116051_ses-1_T1w.json
COPY	T2w	sub-86972	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-86972_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-86972/ses-1/anat/sub-86972_ses-1_T2w.nii.gz
COPY	T2w	sub-86972	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-86972_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-86972/ses-1/anat/sub-86972_ses-1_T2w.json
COPY	T1w	sub-90683	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-90683_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-90683/ses-1/anat/sub-90683_ses-1_T1w.nii.gz
COPY	T1w	sub-90683	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-90683_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-90683/ses-1/anat/sub-90683_ses-1_T1w.json
COPY	T2w	sub-98535	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98535_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-98535/ses-1/anat/sub-98535_ses-1_T2w.nii.gz
COPY	T2w	sub-98535	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98535_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-98535/ses-1/anat/sub-98535_ses-1_T2w.json
COPY	T1w	sub-85853	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-85853_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-85853/ses-1/anat/sub-85853_ses-1_T1w.nii.gz
COPY	T1w	sub-85853	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-85853_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-85853/ses-1/anat/sub-85853_ses-1_T1w.json
COPY	T1w	sub-90077	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-90077_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-90077/ses-1/anat/sub-90077_ses-1_T1w.nii.gz
COPY	T1w	sub-90077	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-90077_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-90077/ses-1/anat/sub-90077_ses-1_T1w.json
COPY	T1w	sub-21085	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-21085_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-21085/ses-1/anat/sub-21085_ses-1_T1w.nii.gz
COPY	T1w	sub-21085	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-21085_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-21085/ses-1/anat/sub-21085_ses-1_T1w.json
COPY	T2w	sub-86350	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-86350_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-86350/ses-1/anat/sub-86350_ses-1_T2w.nii.gz
COPY	T2w	sub-86350	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-86350_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-86350/ses-1/anat/sub-86350_ses-1_T2w.json
COPY	T2w	sub-112694	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-112694_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-112694/ses-1/anat/sub-112694_ses-1_T2w.nii.gz
COPY	T2w	sub-112694	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-112694_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-112694/ses-1/anat/sub-112694_ses-1_T2w.json
COPY	T1w	sub-86444	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-86444_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-86444/ses-1/anat/sub-86444_ses-1_T1w.nii.gz
COPY	T1w	sub-86444	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-86444_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-86444/ses-1/anat/sub-86444_ses-1_T1w.json
COPY	T1w	sub-93549	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93549_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-93549/ses-1/anat/sub-93549_ses-1_T1w.nii.gz
COPY	T1w	sub-93549	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93549_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-93549/ses-1/anat/sub-93549_ses-1_T1w.json
COPY	T1w	sub-127236	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-127236_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-127236/ses-1/anat/sub-127236_ses-1_T1w.nii.gz
COPY	T1w	sub-127236	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-127236_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-127236/ses-1/anat/sub-127236_ses-1_T1w.json
COPY	T2w	sub-90262	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-90262_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-90262/ses-1/anat/sub-90262_ses-1_T2w.nii.gz
COPY	T2w	sub-90262	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-90262_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-90262/ses-1/anat/sub-90262_ses-1_T2w.json
COPY	T1w	sub-81760	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-81760_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-81760/ses-1/anat/sub-81760_ses-1_T1w.nii.gz
COPY	T1w	sub-81760	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-81760_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-81760/ses-1/anat/sub-81760_ses-1_T1w.json
COPY	T1w	sub-19981	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-19981_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-19981/ses-1/anat/sub-19981_ses-1_T1w.nii.gz
COPY	T1w	sub-19981	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-19981_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-19981/ses-1/anat/sub-19981_ses-1_T1w.json
COPY	T2w	sub-115800	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-115800_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-115800/ses-1/anat/sub-115800_ses-1_T2w.nii.gz
COPY	T2w	sub-115800	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-115800_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-115800/ses-1/anat/sub-115800_ses-1_T2w.json
COPY	T1w	sub-85369	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-85369_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-85369/ses-1/anat/sub-85369_ses-1_T1w.nii.gz
COPY	T1w	sub-85369	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-85369_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-85369/ses-1/anat/sub-85369_ses-1_T1w.json
COPY	T1w	sub-121407	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-121407_ses-1_run-02_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-121407/ses-1/anat/sub-121407_ses-1_run-02_T1w.nii.gz
COPY	T1w	sub-121407	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-121407_ses-1_run-02_T1w.json	/cbica/projects/grmpy/data/bids/sub-121407/ses-1/anat/sub-121407_ses-1_run-02_T1w.json
COPY	T1w	sub-20649	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20649_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20649/ses-1/anat/sub-20649_ses-1_T1w.nii.gz
COPY	T1w	sub-20649	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20649_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-20649/ses-1/anat/sub-20649_ses-1_T1w.json
COPY	T1w	sub-95257	ses-2	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-95257_ses-2_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-95257/ses-2/anat/sub-95257_ses-2_T1w.nii.gz
COPY	T1w	sub-95257	ses-2	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-95257_ses-2_T1w.json	/cbica/projects/grmpy/data/bids/sub-95257/ses-2/anat/sub-95257_ses-2_T1w.json
COPY	T1w	sub-86486	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-86486_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-86486/ses-1/anat/sub-86486_ses-1_T1w.nii.gz
COPY	T1w	sub-86486	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-86486_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-86486/ses-1/anat/sub-86486_ses-1_T1w.json
COPY	T1w	sub-20197	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20197_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-20197/ses-1/anat/sub-20197_ses-1_T1w.nii.gz
COPY	T1w	sub-20197	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-20197_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-20197/ses-1/anat/sub-20197_ses-1_T1w.json
COPY	T2w	sub-104059	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-104059_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-104059/ses-1/anat/sub-104059_ses-1_T2w.nii.gz
COPY	T2w	sub-104059	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-104059_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-104059/ses-1/anat/sub-104059_ses-1_T2w.json
COPY	T2w	sub-90281	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-90281_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-90281/ses-1/anat/sub-90281_ses-1_T2w.nii.gz
COPY	T2w	sub-90281	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-90281_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-90281/ses-1/anat/sub-90281_ses-1_T2w.json
COPY	T1w	sub-122916	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-122916_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-122916/ses-1/anat/sub-122916_ses-1_T1w.nii.gz
COPY	T1w	sub-122916	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-122916_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-122916/ses-1/anat/sub-122916_ses-1_T1w.json
COPY	T2w	sub-116019	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-116019_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-116019/ses-1/anat/sub-116019_ses-1_T2w.nii.gz
COPY	T2w	sub-116019	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-116019_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-116019/ses-1/anat/sub-116019_ses-1_T2w.json
COPY	T1w	sub-93734	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93734_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-93734/ses-1/anat/sub-93734_ses-1_T1w.nii.gz
COPY	T1w	sub-93734	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93734_ses-1_T1w.json	/cbica/projects/grmpy/data/bids/sub-93734/ses-1/anat/sub-93734_ses-1_T1w.json
COPY	T2w	sub-96659	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-96659_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-96659/ses-1/anat/sub-96659_ses-1_T2w.nii.gz
COPY	T2w	sub-96659	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-96659_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-96659/ses-1/anat/sub-96659_ses-1_T2w.json
COPY	T2w	sub-93169	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93169_ses-1_T2w.nii.gz	/cbica/projects/grmpy/data/bids/sub-93169/ses-1/anat/sub-93169_ses-1_T2w.nii.gz
COPY	T2w	sub-93169	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-93169_ses-1_T2w.json	/cbica/projects/grmpy/data/bids/sub-93169/ses-1/anat/sub-93169_ses-1_T2w.json
COPY	T1w	sub-98831	ses-1	/cbica/projects/grmpy/data/bids/sourcedata/original_anatomicals//sub-98831_ses-1_T1w.nii.gz	/cbica/projects/grmpy/data/bids/sub-98831/ses-1/anat/sub-98831_ses-1_T1w.nii.gz
